artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
Jagjit Singh,Sarfarosh (Original Motion Picture Soundtrack),Hoshwalon Ko Khabar Kya,62,307000,False,0.527,0.447,6,-12.014,1,0.0311,0.243,0.0,0.255,0.536,94.051,4,pop-film
Sukhwinder Singh,Taal (Original Motion Picture Soundtrack),Taal Se Taal - Western Version,62,154200,False,0.771,0.72,7,-11.742,1,0.0867,0.203,0.0011,0.335,0.492,94.968,4,pop-film
Amit Trivedi;Shruti Pathak;Divya Kumar,Celebrate Kai Po Che (Original Motion Picture Soundtrack),Shubhaarambh,61,232533,False,0.484,0.545,10,-6.607,1,0.0485,0.2,0.0,0.188,0.575,114.989,4,pop-film
Asha Bhosle;Mohammed Rafi;R. D. Burman,Yaadon Ki Baaraat,Chura Liya Hai Tumne Jo Dil Ko,61,287840,False,0.56,0.318,9,-11.106,0,0.0317,0.857,1.88e-06,0.11,0.684,80.238,4,pop-film
Hariharan,Ayan,Pala Pala,60,325363,False,0.742,0.867,5,-7.697,1,0.0361,0.134,4.98e-06,0.153,0.757,129.987,4,pop-film
Meet Bros.;Roach Killa;Khushboo Grewal;Arijit Singh,Best Of Arijit Singh - Revisited,"Girl I Need You (From ""Baaghi"")",61,297752,False,0.647,0.537,0,-7.486,1,0.0258,0.368,0.0,0.213,0.185,131.927,4,pop-film
Unni Menon;Swarnalatha,Uyire (Original Motion Picture Soundtrack),Poongatrile,59,340610,False,0.743,0.335,11,-13.506,0,0.0377,0.25,0.0,0.131,0.574,121.968,4,pop-film
Karthik;Krishh;Harini,Unnale Unnale,Unnaale Unnaale,60,283373,False,0.784,0.629,10,-9.754,0,0.0424,0.364,2.4e-06,0.0941,0.843,101.016,4,pop-film
Vijay Antony;Sangeetha Rajeshwaran,Vedi (Original Motion Picture Soundtrack),Ichu Ichu,60,226698,False,0.852,0.791,7,-7.028,0,0.0538,0.228,0.00187,0.139,0.955,109.976,4,pop-film
Yuvan Shankar Raja;Sadhana Sargam,Manmadhan,Manmadhane Nee,60,271339,False,0.614,0.77,5,-6.622,0,0.0574,0.333,0.000144,0.405,0.423,89.91,4,pop-film
Ilaiyaraaja;S. P. Balasubrahmanyam;Swarnalatha,Unna Ninachen Paatu Padichen (Original Motion Picture Soundtrack),Ennai Thottu,60,300960,False,0.796,0.35,0,-15.182,1,0.044,0.851,0.00684,0.124,0.793,115.891,4,pop-film
Arijit Singh,Goliyon Ki Raasleela Ram-Leela (Original Motion Picture Soundtrack),Laal Ishq,59,387169,False,0.512,0.67,3,-5.792,1,0.027,0.034,0.0,0.309,0.446,105.957,4,pop-film
Benny Dayal;Shreya Ghoshal,Ghajini,Kaise Mujhe,60,343741,False,0.59,0.414,10,-12.391,1,0.0346,0.781,0.000522,0.146,0.292,82.002,4,pop-film
Mustafa Zahid,Awarapan (Original Soundtrack),Toh Phir Aao,60,348280,False,0.459,0.563,9,-6.369,0,0.0263,0.39,1.98e-06,0.107,0.0961,101.996,4,pop-film
Lucky Ali;Ramya,Kaho Naa Pyar Hai,Na Tum Jano Na Hum,59,383213,False,0.507,0.519,9,-11.197,1,0.0451,0.325,0.00062,0.0566,0.584,179.461,4,pop-film
Javed Ali,Raaz 3,Deewana Kar Raha Hai,60,338922,False,0.538,0.736,11,-6.113,0,0.109,0.37,0.0,0.124,0.644,147.89,4,pop-film
Amit Trivedi;Nikhil D'Souza;Neuman Pinto,Aisha (Original Motion Picture Soundtrack),Sham,60,284626,False,0.722,0.288,4,-10.767,1,0.0444,0.827,1.06e-05,0.12,0.502,119.899,4,pop-film
Tulsi Kumar;Darshan Raval;Sachet-Parampara,Is Qadar,Is Qadar,60,226313,False,0.671,0.904,6,-2.736,0,0.0506,0.514,3.23e-05,0.0642,0.811,90.971,4,pop-film
Sonu Nigam;Shreya Ghoshal,Main Hoon Na,Main Hoon Na,61,361066,False,0.48,0.681,5,-8.002,1,0.163,0.284,0.0,0.125,0.74,88.003,4,pop-film
A.R. Rahman;Leon D'souza;Suzanne D'Mello,Ekk Deewana Tha (Original Motion Picture Soundtrack),Hosanna,60,331400,False,0.571,0.802,7,-7.201,1,0.0391,0.28,6.43e-05,0.0497,0.596,85.97,4,pop-film
Sooraj Santhosh;Anne Amie,Kumbalangi Nights (Original Motion Picture Soundtrack),Uyiril Thodum,59,234929,False,0.66,0.411,4,-9.356,0,0.0308,0.719,0.000218,0.0956,0.275,107.895,4,pop-film
Yo Yo Honey Singh;Neha Kakkar,The Neha Kakkar Collection,Manali Trance,61,203206,False,0.614,0.842,6,-4.109,1,0.0745,0.00814,1.33e-05,0.212,0.915,156.051,4,pop-film
Neha Kakkar;Arjun Kanungo,La La La,La La La,60,192000,False,0.774,0.781,10,-4.426,1,0.104,0.341,0.0,0.111,0.469,100.017,4,pop-film
A.R. Rahman;Mohit Chauhan,Rockstar,Nadaan Parinde,60,384000,False,0.507,0.741,6,-7.456,0,0.0535,0.414,3.95e-06,0.107,0.492,132.903,4,pop-film
Rahat Fateh Ali Khan,Kalyug,Jiya Dhadak Dhadak Jaye,60,319480,False,0.677,0.533,0,-9.741,1,0.0343,0.157,5.92e-05,0.121,0.398,119.954,4,pop-film
Mustafa Zahid,Awarapan (Original Soundtrack),Tera Mera Rishta,60,347040,False,0.575,0.895,4,-3.417,0,0.0541,0.0521,0.00142,0.104,0.648,102.02,4,pop-film
Ajay-Atul;Shreya Ghoshal,Agneepath (Original Motion Picture Soundtrack),Chikni Chameli,62,301586,False,0.693,0.956,1,-5.012,0,0.071,0.289,0.0,0.294,0.665,90.005,4,pop-film
Udit Narayan,Darr,Jaadu Teri Nazar,60,279909,False,0.604,0.689,6,-13.12,0,0.0459,0.401,4.45e-05,0.104,0.673,87.838,4,pop-film
Rahat Fateh Ali Khan;Krishna,Namastey London (Original Motion Picture Soundtrack),Main Jahaan Rahoon,60,382493,False,0.446,0.561,5,-8.987,1,0.0591,0.363,2.4e-05,0.128,0.524,102.669,4,pop-film
Shankar-Ehsaan-Loy;Sadhana Sargam;Sujata Bhattacharya;Udit Narayan;Sonu Nigam,Kal Ho Naa Ho (Original Motion Picture Soundtrack),Maahi Ve,63,366853,False,0.815,0.833,7,-6.117,0,0.0769,0.0297,2e-05,0.33,0.563,99.989,4,pop-film
Madan Mohan;Lata Mangeshkar;Sonu Nigam;Javed Akhtar,Veer - Zaara,Do Pal,61,265926,False,0.247,0.556,11,-7.514,1,0.0376,0.635,0.000436,0.146,0.371,168.823,4,pop-film
Jasleen Royal;Ranveer Allahbadia;Ujjwal Kashyap,Sang Rahiyo,Sang Rahiyo,61,213288,False,0.629,0.528,10,-11.374,1,0.0247,0.791,0.000222,0.0617,0.397,93.982,4,pop-film
Hariharan;Clinton Cerejo,Alaipayuthey,Pachai Nirame,59,358626,False,0.64,0.399,1,-16.304,0,0.0392,0.427,0.00241,0.381,0.579,87.972,4,pop-film
Shreya Ghoshal;Ajay,Singham,Saathiyaa,60,310924,False,0.548,0.733,2,-6.634,1,0.0654,0.574,5.29e-06,0.182,0.574,86.96,4,pop-film
Shreya Ghoshal;Arijit Singh,Happy New Year,Manwa Laage,60,272082,False,0.676,0.671,0,-6.271,1,0.0526,0.568,0.0,0.0885,0.572,81.046,4,pop-film
Armaan Malik;Thaman S,Tholi Prema,Ninnila,60,234883,False,0.699,0.467,6,-6.363,1,0.0298,0.505,2.5e-06,0.152,0.277,128.989,4,pop-film
Armaan Malik,M.S.Dhoni - The Untold Story,Besabriyaan,60,255738,False,0.338,0.459,2,-8.827,1,0.027,0.533,1.33e-05,0.22,0.32,81.203,4,pop-film
Mohit Chauhan,Heropanti,Rabba,60,293209,False,0.292,0.766,11,-5.206,1,0.0563,0.197,0.0,0.243,0.468,82.305,4,pop-film
Shaan;Shantanu Moitra,3 Idiots (Original Motion Picture Soundtrack),Behti Hawa Sa Tha Woh,60,302142,False,0.623,0.474,0,-10.532,1,0.0382,0.384,2.39e-05,0.0931,0.379,139.981,4,pop-film
Karthik;Prashanthini,Ayan,Vizhi Moodi,60,332266,False,0.739,0.375,7,-9.36,0,0.0541,0.119,0.0,0.0863,0.581,90.952,4,pop-film
Haricharan;Pawan Ch,Love Story,Ay Pilla - Telugu,59,253773,False,0.504,0.554,1,-12.085,1,0.0356,0.347,1.36e-05,0.0963,0.386,140.005,4,pop-film
Harris Jayaraj;Aalaap Raju;Devan Ekambaram;Ranina Reddy,Engeyum Kadhal (Original Motion Picture Soundtrack),Engeyum Kaadhal,59,330200,False,0.739,0.343,8,-7.831,1,0.0286,0.306,4.85e-05,0.0801,0.29,119.958,4,pop-film
Unnikrishnan;Kavita Krishnamurthy,Rhythm,Kaattrae En Vaasal - Wind,59,378560,False,0.613,0.396,10,-14.281,0,0.0391,0.209,0.000674,0.189,0.459,172.016,4,pop-film
Harris Jayaraj;Karthik;Shashaa Tirupati;Vikram,"Oru Manam (From ""Dhruva Natchathiram"")","Oru Manam (From ""Dhruva Natchathiram"")",59,340254,False,0.641,0.474,2,-8.974,1,0.034,0.457,2.54e-06,0.106,0.588,76.006,4,pop-film
Harris Jayaraj;Krishh;Benny Dayal;Shruti Haasan,Vaaranam Aayiram (Original Motion Picture Soundtrack),Adiyae Kolluthey,60,315546,False,0.719,0.645,2,-7.017,1,0.0343,0.171,1.12e-05,0.0934,0.711,118.983,4,pop-film
Shankar Mahadevan;Aalaap Raju,Indru Netru Naalai (Original Motion Picture Soundtrack),Indru Netru Naalai,60,185216,False,0.536,0.591,0,-5.377,0,0.0292,0.463,0.0,0.133,0.347,128.056,4,pop-film
G. V. Prakash;Shubha Mudgal;Nithyasree Mahadevan;Vinitra,Anandha Thaandavam (Original Motion Picture Soundtrack),Kanaa Kaangiren,59,345560,False,0.47,0.808,9,-3.518,0,0.12,0.0803,0.00903,0.0765,0.549,119.963,4,pop-film
A.R. Rahman;Srinivas,Jodhaa Akbar (Tamil) [Original Motion Picture Soundtrack],Muzumathi,60,312453,False,0.708,0.325,2,-11.414,1,0.0369,0.819,1.42e-06,0.0827,0.567,137.814,4,pop-film
Shankar Mahadevan;Sadhana Sargam,Hits of Shankar Mahadevan,"Merke Merke ( From"" Kanda Naal Mudhalai"")",60,307720,False,0.682,0.608,5,-9.902,0,0.0436,0.425,3.69e-05,0.122,0.536,79.981,4,pop-film
C. Sathya,Nedunchalai (Original Motion Picture Soundtrack),Thamirabarani,60,295772,False,0.821,0.539,11,-8.537,0,0.0485,0.0401,2.48e-05,0.14,0.624,112.008,4,pop-film
A.R. Rahman;Chinmayi;Murtuza Khan;Qadir Khan,Guru (Original Motion Picture Soundtrack),Aaruyire,60,308786,False,0.746,0.803,9,-3.813,1,0.0366,0.275,1.7e-05,0.0741,0.831,144.024,4,pop-film
Abhijeet,Sensational Duets (Abhijeet & Alka Yagnik),"Waada Raha Sanam (From ""Khiladi"")",60,367934,False,0.578,0.626,0,-8.722,1,0.0411,0.772,0.000639,0.111,0.779,125.956,4,pop-film
Jeet Gannguli;Arijit Singh,Citylights (Original Motion Picture Soundtrack),Muskurane - Romantic,60,334331,False,0.567,0.577,11,-6.197,0,0.0264,0.628,0.0,0.132,0.217,101.99,4,pop-film
Benny Dayal;Shalmali Kholgade,Cocktail (Original Motion Picture Soundtrack),Daaru Desi,59,269200,False,0.703,0.781,8,-6.876,0,0.0468,0.194,0.000368,0.0928,0.679,94.014,4,pop-film
Benny Dayal;Neeti Mohan,Bang Bang (Original Motion Picture Soundtrack),Bang Bang,61,320000,False,0.705,0.678,4,-8.644,0,0.0415,0.0483,7.01e-05,0.496,0.691,120.042,4,pop-film
Yo Yo Honey Singh,Urvashi,Urvashi,60,215483,False,0.792,0.703,0,-4.343,1,0.0368,0.195,0.0,0.072,0.634,105.995,4,pop-film
Rahat Fateh Ali Khan,Qalandar (Original Score),Qalandar (Original Score),33,289301,False,0.592,0.629,7,-6.344,1,0.0359,0.779,7.6e-06,0.0888,0.62,149.946,4,pop-film
Jubin Nautiyal;Rashmi Virag;Jeet Gannguli,Sanak (Original Motion Picture Soundtrack),Suna Hai,60,193333,False,0.462,0.472,4,-6.913,0,0.0281,0.726,0.000107,0.136,0.238,116.777,4,pop-film
Himesh Reshammiya,Aksar,Jhalak Dikhla Ja,59,317560,False,0.688,0.737,2,-10.051,1,0.0443,0.015,0.00025,0.0599,0.635,110.969,4,pop-film
A.R. Rahman;Sonu Nigam;Gulzar,Saathiya,Saathiya,59,357433,False,0.462,0.457,1,-15.251,0,0.106,0.186,0.0,0.334,0.535,175.94,4,pop-film
Atif Aslam;Alka Yagnik;Pritam,Kismat Konnection (Original Motion Picture Soundtrack),Bakhuda Tumhi Ho,60,292493,False,0.322,0.752,2,-3.457,1,0.0422,0.633,0.0,0.129,0.502,126.967,4,pop-film
Meet Bros.;Jubin Nautiyal;Dhvani Bhanushali,"Kinna Sona (From ""Marjaavaan"")","Kinna Sona (From ""Marjaavaan"")",59,273925,False,0.533,0.723,3,-4.301,0,0.0614,0.283,0.0,0.0678,0.591,97.848,4,pop-film
Neha Kakkar;Yash Narvekar;Tanishk Bagchi,"Ek Toh Kum Zindagani (From ""Marjaavaan"")","Ek Toh Kum Zindagani (From ""Marjaavaan"")",60,190345,False,0.668,0.965,7,-2.293,1,0.091,0.0579,0.000867,0.0566,0.722,128.012,4,pop-film
Mithoon;Arijit Singh,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]","Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",60,340671,False,0.285,0.238,5,-9.623,0,0.0375,0.663,9.23e-06,0.0793,0.213,179.918,4,pop-film
Vishal-Shekhar;Shafqat Amanat Ali;Nupur Pant,Hasee Toh Phasee (Original Motion Picture Soundtrack),Manchala,60,227506,False,0.365,0.649,11,-5.295,0,0.0408,0.151,0.0,0.121,0.453,78.398,4,pop-film
Sahir Ali Bagga;Beena Khan,"Yeh Mumkin To Nahi (From ""Bud Gumaan"")","Yeh Mumkin To Nahi - From ""Bud Gumaan""",59,266004,False,0.486,0.446,7,-12.511,0,0.046,0.619,0.0,0.533,0.46,149.94,4,pop-film
Ali Zafar,"London, Paris, New York (Original Motion Picture Soundtrack)",Voh Dekhnay Mein,59,272453,False,0.815,0.421,0,-8.125,1,0.0352,0.491,4.41e-06,0.117,0.543,140.01,4,pop-film
Vishal-Shekhar;Vishal Dadlani;Payal Dev;Kishore Kumar,Student of the Year 2,The Jawaani Song,60,253160,False,0.71,0.801,7,-4.845,1,0.0896,0.0728,0.0,0.0744,0.845,145.102,4,pop-film
Arijit Singh,Arijit Singh Broken Strings,"Uska Hi Banana (From ""1920 Evil Returns"")",60,327029,False,0.563,0.689,0,-4.294,0,0.0262,0.294,0.0,0.288,0.321,101.94,4,pop-film
Arko;B Praak,Kesari,Teri Mitti,59,313999,False,0.332,0.422,3,-5.414,1,0.0449,0.865,0.0,0.0763,0.217,74.315,4,pop-film
Mika Singh;Payal Dev;Neha Kakkar;Badshah,Ginny Weds Sunny (Original Motion Picture Soundtrack),Sawan Mein Lag Gayi Aag,61,226615,False,0.792,0.813,0,-3.687,1,0.0513,0.388,2.29e-05,0.0541,0.868,130.058,4,pop-film
Jeet Gannguli;Arijit Singh,Musical Bond: Jeet Gannguli & Arijit Singh,"Baatein Ye Kabhi Na (From ""Khamoshiyan"") - Male",59,289012,False,0.558,0.506,1,-6.761,0,0.0236,0.704,3.05e-06,0.0896,0.358,90.001,4,pop-film
Dhanush,Mayakkam Enna,Voda Voda Voda,59,276378,False,0.807,0.519,0,-7.565,0,0.082,0.247,0.000256,0.0774,0.386,85.008,4,pop-film
Shekhar Ravjiani;Shilpa Rao;Aakanksha Sharma;Ajay Gogavale;Amit Trivedi;Arijit Singh;Arko;Arnab Dutta;Ash King;Dev Negi;Farhan Saeed;Harshdeep Kaur;Neha Kakkar;Palak Muchhal;Shreya Ghoshal;Sunidhi Chauhan;Tony Kakkar;Yasser Desai;Ajay-Atul;Amjad Nadeem;Chirantan Bhat;Harish Sagane;JAM8;Pritam;Rochak Kohli;Shivam;Vishal-Shekhar;Dj Raahul Pai;Atif Aslam;Jyotica Tangri,Love Mashup,Love Mashup,60,240017,False,0.711,0.673,5,-5.89,0,0.0336,0.25,0.0,0.214,0.393,109.992,4,pop-film
Amit Trivedi;Javed Ali;Shreya Ghoshal;Kausar Munir,Ishaqzaade,Ishaqzaade,59,316865,False,0.32,0.337,0,-10.91,1,0.0611,0.709,0.0,0.0662,0.206,79.098,4,pop-film
Shreya Ghoshal;Rochak Kohli,"Rozana (From ""Naam Shabana"")",Rozana,59,274201,False,0.434,0.378,8,-8.7,1,0.029,0.766,0.000136,0.115,0.291,92.982,4,pop-film
Mithoon;Arijit Singh,Love Forever With Arijit Singh,"Sanam Re (From ""Sanam Re"")",61,308714,False,0.581,0.71,7,-4.961,0,0.0374,0.395,0.0,0.137,0.755,111.969,4,pop-film
Mohammed Rafi,Audiobiography,"Gulabi Ankhen - From ""The Train""",60,197293,False,0.575,0.746,9,-6.524,1,0.0695,0.667,8.7e-06,0.352,0.731,107.875,4,pop-film
Harris Jayaraj;Clinton;S.P. Charan,Vaaranam Aayiram (Original Motion Picture Soundtrack),Oh! Shanthi Shanthi,59,183533,False,0.706,0.597,10,-7.045,1,0.041,0.464,0.0,0.226,0.41,132.91,4,pop-film
Yuvan Shankar Raja;Javed Ali;Madhushree,Sarvam (Original Motion Picture Soundtrack),Siragugal,59,321893,False,0.638,0.915,10,-3.272,0,0.151,0.184,0.000129,0.0848,0.59,169.968,4,pop-film
Bombay Jayashri,Kaakha Kaakha (Original Motion Picture Soundtrack),Ondra Renda,59,306626,False,0.642,0.562,9,-9.304,0,0.0607,0.584,0.0,0.104,0.671,149.82,4,pop-film
Harris Jayaraj;Karthik,Engeyum Kadhal (Original Motion Picture Soundtrack),Dhimu Dhimu,58,329840,False,0.643,0.478,0,-9.376,1,0.0274,0.569,0.000371,0.118,0.317,93.418,4,pop-film
Yuvan Shankar Raja;Madhushree,Mankatha (Original Motion Picture Soundtrack),Nanbane,59,302600,False,0.451,0.306,2,-6.325,0,0.0403,0.82,0.00544,0.207,0.262,102.659,4,pop-film
Amaal Mallik;Armaan Malik;Palak Muchhal,2016 Shinning Star - Armaan Malik,"Hua Hain Aaj Pehli Baar (From ""Sanam Re"")",60,309272,False,0.495,0.729,6,-6.453,0,0.103,0.6,4.13e-05,0.0993,0.683,155.892,4,pop-film
Shankar-Ehsaan-Loy;Shivam Mahadevan;Pratibha Singh Baghel,Bandish Bandits (Original Series Soundtrack),Chedkhaniyaan,60,198260,False,0.771,0.659,7,-6.1,1,0.0674,0.216,0.0,0.102,0.587,92.008,4,pop-film
A.R. Rahman;Sunitha Sarathy;Pop Shalini,Aayitha Ezhutu (Original Motion Picture Soundtrack),Yaakkai Thiri,58,273426,False,0.628,0.787,10,-8.623,0,0.0329,0.0106,0.000626,0.159,0.326,135.976,4,pop-film
Harish Raghavendra,Thiruvilayadal Arambam,Vizhigalil Vizhigalil,58,286253,False,0.731,0.664,11,-9.817,0,0.0836,0.128,0.0,0.0608,0.724,164.108,4,pop-film
Shankar Mahadevan;Shreya Ghoshal,Chandni Chowk To China,Tere Naina,59,255721,False,0.758,0.377,6,-10.224,0,0.0511,0.544,7.65e-05,0.0904,0.624,139.932,4,pop-film
Jatin-Lalit;Alka Yagnik;Babul Supriyo;Prasoon Joshi,Hum Tum,Hum Tum,59,329221,False,0.465,0.682,4,-8.124,1,0.0512,0.381,0.00041,0.0801,0.583,164.01,4,pop-film
Abhijeet;Shreya Ghoshal,Main Hoon Na,Tumhe Jo Maine Dekha,60,341146,False,0.734,0.903,0,-3.972,0,0.0649,0.432,0.00569,0.2,0.712,102.009,4,pop-film
Harshdeep Kaur;Benny Dayal,Bang Bang (Original Motion Picture Soundtrack),Uff,60,272112,False,0.783,0.671,5,-8.572,1,0.064,0.294,0.0,0.134,0.651,141.996,4,pop-film
Jubin Nautiyal;Mithoon,"Lo Safar (From ""Baaghi 2"")","Lo Safar (From ""Baaghi 2"")",60,282022,False,0.527,0.469,7,-9.562,0,0.0247,0.856,0.00393,0.121,0.403,90.933,4,pop-film
Shreya Ghoshal,Zeher,Agar Tum Mil Jao,58,360437,False,0.567,0.793,11,-5.715,0,0.052,0.254,4.24e-05,0.0378,0.395,158.083,4,pop-film
Palak Muchhal;Arijit Singh,Aashiqui 2,Meri Aashiqui,59,266069,False,0.383,0.422,5,-8.219,0,0.0288,0.755,4.15e-06,0.119,0.247,188.109,4,pop-film
Lucky Ali,Anjaana Anjaani,Hairat,59,247072,False,0.618,0.765,9,-5.492,0,0.0661,0.0111,0.000363,0.122,0.439,104.004,4,pop-film
Shafqat Amanat Ali;Clinton Cerejo,Jodi Breakers,Darmiyaan,59,353500,False,0.569,0.45,7,-9.732,1,0.03,0.671,0.000334,0.0907,0.423,143.847,4,pop-film
Amit Trivedi;Shruti Pathak;Divya Kumar,Kai Po Che (Original Motion Picture Soundtrack),Shubhaarambh,59,234093,False,0.484,0.551,10,-6.6,1,0.0505,0.208,0.0,0.117,0.571,115.163,4,pop-film
Rahat Fateh Ali Khan;Shreya Ghoshal,Bodyguard,Teri Meri,62,325311,False,0.401,0.517,2,-6.618,0,0.0481,0.0661,0.0,0.202,0.471,128.451,4,pop-film
Salman Khan,Hero,Main Hoon Hero Tera (Salman Khan Version),59,284073,False,0.672,0.558,5,-7.936,0,0.0297,0.0111,1.31e-05,0.124,0.236,109.999,4,pop-film
Arijit Singh;Palak Muchhal,R...Rajkumar (Original Motion Picture Soundtrack),Dhokha Dhadi,58,249730,False,0.595,0.688,2,-6.391,1,0.0386,0.516,0.0,0.0842,0.866,91.979,4,pop-film
Jubin Nautiyal;Ami Mishra,Rim Jhim,Rim Jhim,59,226121,False,0.555,0.844,6,-3.709,0,0.0351,0.191,0.0,0.257,0.726,77.028,4,pop-film
Udit Narayan;Alka Yagnik,Hum Dil De Chuke Sanam,Chand Chhupa Badal Mein,59,347013,False,0.402,0.61,11,-9.509,0,0.141,0.368,0.0,0.109,0.463,86.248,4,pop-film
Jasleen Royal,Phillauri,Din Shagna Da,60,215304,False,0.583,0.452,11,-10.459,0,0.026,0.802,0.00632,0.143,0.327,79.999,4,pop-film
Udit Narayan;Alka Yagnik,Dil Chahta Hai,Jaane Kyon Log Pyar,58,289386,False,0.607,0.526,4,-9.111,1,0.066,0.0185,0.00173,0.227,0.341,190.019,4,pop-film
Pankaj Udhas,Bollywood & Ghazal Collection of Pankaj Udhas,"Dil Jab Se Toot Gaya (From ""Salaami"")",59,323186,False,0.364,0.639,7,-12.455,0,0.0526,0.43,2.75e-05,0.156,0.644,99.072,4,pop-film
Atif Aslam,Bajrangi Bhaijaan,Tu Chahiye,60,272680,False,0.565,0.744,7,-5.817,1,0.0446,0.403,0.0,0.0853,0.415,134.068,4,pop-film
Mukesh;Kanchan;Kalyanji-Anandji,Dharmatma,Kya Khoob Lagti Ho,58,239133,False,0.429,0.644,6,-9.102,1,0.0383,0.723,7.17e-05,0.383,0.658,132.216,4,pop-film
Sachin-Jigar;Darshan Raval;Neha Kakkar,"Odhani (From ""Made in China"")","Odhani (From ""Made in China"")",60,195397,False,0.711,0.731,2,-6.651,1,0.0569,0.233,0.0,0.178,0.474,130.0,4,pop-film
Yuvan Shankar Raja;Anthony Daasan,"Yaarum illa (From ""Naane Varuvean"")",Yaarum illa,58,205435,False,0.603,0.64,0,-5.601,1,0.0318,0.258,0.0,0.349,0.699,129.988,4,pop-film
Ajay-Atul;Vishal Dadlani,Brothers (Original Motion Picture Soundtrack),Brothers Anthem,59,353676,False,0.552,0.668,2,-9.111,1,0.0473,0.421,0.0117,0.159,0.152,95.032,4,pop-film
Vishal Dadlani;Alyssa Mendonsa,Break Ke Baad,Adhoore,60,264210,False,0.799,0.542,0,-7.142,1,0.0308,0.0858,1.5e-06,0.126,0.673,107.993,4,pop-film
Kishore Kumar;S. D. Burman,Aradhana,Roop Tera Mastana,59,225213,False,0.449,0.53,8,-8.787,0,0.0951,0.666,7.3e-06,0.234,0.543,83.362,4,pop-film
Shankar Mahadevan,Bicycle Thieves (Original Motion Picture Soundtrack),Punchiri Thanjum,59,276252,False,0.588,0.198,0,-13.095,1,0.0306,0.727,0.0,0.169,0.427,117.096,4,pop-film
Mohammed Irfan;Arijit Singh;Saim Bhat,Ultimate Love Songs - Arijit Singh,"Phir Mohabbat (From ""Murder 2"")",59,329851,False,0.464,0.481,0,-6.391,0,0.033,0.787,1.09e-06,0.127,0.263,199.765,4,pop-film
Asha Bhosle;Vinod Rathod,Suron Ki Mallika - Asha Bhosle,"Kitaben Bahut Si (From ""Baazigar"")",59,389386,False,0.619,0.721,2,-7.53,0,0.0696,0.423,8.56e-05,0.0587,0.808,97.32,4,pop-film
Lata Mangeshkar,Dilwale Dulhania Le Jayenge,Mere Khwabon Mein,59,256440,False,0.621,0.512,7,-11.074,0,0.0547,0.634,0.0,0.0803,0.926,114.802,4,pop-film
Vinod Rathod,Best of Bollywood Singers - Shaan & Vinod Rathod,"Koi Na Koi Chahiye (From ""Deewana"")",59,383375,False,0.655,0.729,11,-11.116,0,0.0663,0.21,7.36e-06,0.268,0.889,124.381,4,pop-film
Kishore Kumar,Audiobiography - Kishore Kumar,Pal Pal Dil Ke Paas - Blackmail / Soundtrack Version,59,328160,False,0.401,0.465,10,-8.47,0,0.0384,0.573,1.73e-06,0.0859,0.504,121.164,4,pop-film
Achu,"Pondattee (From ""Golisoda 2"")","Pondattee - From ""Golisoda 2""",59,250396,False,0.692,0.624,9,-7.942,1,0.0678,0.295,1.46e-05,0.116,0.759,169.999,4,pop-film
Kishore Kumar;R. D. Burman,Legends - Kishore - The Prodigy Vol 3,Kishore Kumar Speaks And O Mere Dil Ke Chain Film - Mere Jeevan Saathi,59,274038,False,0.421,0.472,7,-11.597,1,0.0364,0.873,0.0,0.376,0.604,109.067,4,pop-film
Yuvan Shankar Raja;Karthik;Reeta,Yaaradi Nee Mohini (Original Motion Picture Soundtrack),Oru Naalaikkul,58,340066,False,0.706,0.735,6,-7.564,1,0.0322,0.37,0.0165,0.107,0.827,119.969,4,pop-film
Unni Menon;S. Janaki,Hits of A.R.Rahman Isai Saral,"Kaadhal kaditham (From ""Jodi"")",58,297324,False,0.755,0.719,6,-1.461,0,0.0297,0.654,1.57e-06,0.0984,0.807,104.042,4,pop-film
Lata Mangeshkar,Play That Beat Mr.Raja #1,Valaiyosai Kalakala,59,268221,False,0.789,0.49,0,-6.917,1,0.0491,0.838,0.0252,0.2,0.454,125.413,4,pop-film
Chinmayi;Gopi Sundar,Chennai Express,Titli,59,350617,False,0.679,0.421,7,-9.13,0,0.0344,0.685,6.81e-06,0.244,0.65,81.012,4,pop-film
Bombay Jayashri,Rehnaa Hai Terre Dil Mein,Zara Zara,58,298266,False,0.643,0.268,11,-15.073,0,0.09,0.593,2.06e-06,0.316,0.62,143.813,4,pop-film
Armaan Malik;Amaal Mallik,"Tere Mere (From ""Chef"")","Tere Mere (From ""Chef"")",58,343544,False,0.373,0.672,4,-5.797,1,0.0326,0.154,4.28e-05,0.321,0.47,84.503,4,pop-film
A.R. Rahman;Naresh Iyer,Rang De Basanti (Original Motion Picture Soundtrack),Roobaroo,59,282973,False,0.675,0.582,9,-8.891,1,0.0277,0.661,5.56e-06,0.0854,0.538,120.991,4,pop-film
Amaal Mallik;Armaan Malik;Rajesh Roshan,Ghar Se Nikalte Hi,Ghar Se Nikalte Hi,58,282686,False,0.591,0.462,5,-9.77,1,0.0281,0.64,6.44e-05,0.108,0.323,114.02,4,pop-film
